Delivery Date,Hour,Consumption-based EF (g CO2e/kWh)
2020-02-04,10,28.657146298019033
2020-02-04,11,29.78868767151279
2020-02-04,12,29.395920730743857
2020-02-04,13,32.475592661636036
2020-02-04,14,37.905901615847135
2020-02-04,15,45.037447959332624
2020-02-04,16,44.704445264507754
2020-02-04,17,39.833496950508604
2020-02-04,18,39.42081309629889
2020-02-04,19,37.380857596077234
2020-02-04,20,36.58541946363908
2020-02-04,21,29.15944093825098
2020-02-04,22,16.452743471006954
2020-02-04,23,7.55721907888393
2020-02-04,24,6.456841466949052
2020-02-05,1,6.6034221176759935
2020-02-05,2,6.893118143242935
2020-02-05,3,9.869818324607147
2020-02-05,4,19.78700373043845
2020-02-05,5,30.176119304401666
2020-02-05,6,35.63587496195446
2020-02-05,7,42.20115959672896
2020-02-05,8,55.9036511512591
2020-02-05,9,56.048522663435676
2020-02-05,10,44.7608112415207
2020-02-05,11,44.10125131113748
2020-02-05,12,46.58214448791975
2020-02-05,13,49.599720008525864
2020-02-05,14,50.29483302036227
2020-02-05,15,53.47111441052107
2020-02-05,16,61.915611381084254
2020-02-05,17,64.78568759206424
2020-02-05,18,68.82916038843686
2020-02-05,19,76.97450186106656
2020-02-05,20,70.60912461628436
2020-02-05,21,56.4295879021269
2020-02-05,22,49.793524671616936
2020-02-05,23,38.324442746133776
2020-02-05,24,36.83871097938715
2020-02-06,1,37.03116796132052
2020-02-06,2,19.603055704058693
2020-02-06,3,15.267286737075608
2020-02-06,4,18.882837126737833
2020-02-06,5,23.658546774531736
2020-02-06,6,36.180775165396916
2020-02-06,7,39.48099833174062
2020-02-06,8,44.34971709410769
2020-02-06,9,45.210208477403675
2020-02-06,10,43.291343652037
2020-02-06,11,44.569922748121606
2020-02-06,12,40.45625662927376
2020-02-06,13,38.42131877864737
2020-02-06,14,46.10485768049858
2020-02-06,15,44.25718131508269
2020-02-06,16,46.84037522698524
2020-02-06,17,50.84527532369937
2020-02-06,18,56.10846719390772
2020-02-06,19,58.896625852997715
2020-02-06,20,54.41230033123947
2020-02-06,21,51.61084660728308
2020-02-06,22,42.61309610457095
2020-02-06,23,17.67894092562736
2020-02-06,24,10.358573517199876
2020-02-07,1,10.14036100678429
2020-02-07,2,10.270599546399175
2020-02-07,3,8.527143515265914
2020-02-07,4,10.951356270868988
2020-02-07,5,22.365622688758112
2020-02-07,6,29.713826043610464
2020-02-07,7,33.645288669201506
2020-02-07,8,32.98651716471031
2020-02-07,9,34.12775971776623
2020-02-07,10,34.47625142832213
2020-02-07,11,34.18165855540035
2020-02-07,12,34.815372681794635
2020-02-07,13,32.06952771891824
2020-02-07,14,34.083887964267156
2020-02-07,15,41.493039281558325
2020-02-07,16,45.174976515315365
2020-02-07,17,43.49877300566037
2020-02-07,18,41.71799468499524
2020-02-07,19,51.49759956800215
2020-02-07,20,45.08555388024845
2020-02-07,21,42.74432564751906
2020-02-07,22,38.44548972798095
2020-02-07,23,41.67161589798143
2020-02-07,24,31.121565896891557
2020-02-08,1,18.36624035691844
2020-02-08,2,20.95199530151438
2020-02-08,3,25.627702735245734
2020-02-08,4,33.632215161485064
2020-02-08,5,38.55339353953195
